TF	Target	WeightOfEdge
GATA3	PLK2	0.003121878020465374
GATA2	TP53	0.0031217916402965784
BCL11A	ZNF585B	0.003121754853054881
HAND2	MANEA	0.003121728077530861
PRDM1	SNAI1	0.003121440764516592
EOMES	ARID4B	0.0031212838366627693
GATA4	ZNF24	0.003121280111372471
MXI1	SLC39A8	0.003121210029348731
SNAI2	ERCC-00043	0.003121093614026904
KLF5	BTF3	0.003120911307632923
MXI1	DNA2	0.0031208971049636602
KLF5	ARID3B	0.0031208654399961233
GATA2	ZNF24	0.003120850771665573
GATA2	CUX1	0.003120776731520891
PRDM1	PER3	0.0031206761486828327
AR	DCAF6	0.003120527369901538
GATA2	UTP18	0.0031205175910145044
BCL11A	ARHGAP28	0.003120460081845522
SNAI2	ERCC-00108	0.0031204111874103546
GATA6	DYNC1I1	0.0031202714890241623
SOX2	TEAD1	0.003120190929621458
SOX2	OXTR	0.0031200258526951075
BCL11A	MTERF	0.0031200258526951075
EOMES	RARG	0.00311986799351871
FOXH1	PIP4K2A	0.003119650762528181
GATA3	KDM6A	0.0031195019837468863
JUND	ARHGAP28	0.003119406756013632
FOXH1	SMAD5	0.0031192239839583635
PRDM1	KIAA1804	0.0031191129237413406
MLLT3	ENO1	0.003119080327451229
GATA3	ZRANB2	0.003118970198556781
SOX2	KLHL24	0.0031189515721052885
SOX17	C12ORF23	0.0031189406290650368
DNMT3B	ANKMY2	0.0031188721768558025
GATA4	PTGR1	0.003118867287412286
SMAD2	VPS13C	0.003118836786597967
MXI1	VHL	0.003118619555607438
HAND2	ITPR2	0.0031185359694063663
KLF5	ARL4D	0.003118519438430667
GATA6	ZBTB10	0.0031184747349470854
OTX2	MLL3	0.00311842979863286
ZFP42	DAB2	0.003118273336440325
SOX17	VPS54	0.003118132473900914
PRDM1	SFMBT1	0.003118126653134823
SNAI2	SEMA5A	0.0031181154772639275
GATA2	DNAJB14	0.0031177070923149586
SMAD2	SIPA1L2	0.0031176647171378136
SOX2	LGR5	0.003117612097412348
SMAD2	TRIM33	0.0031173217575997114
SNAI2	ERCC-00145	0.003117248183116317
TEAD4	APOBEC3C	0.0031170782167464495
EZH2	ANKRD6	0.003117032814770937
EZH2	DCLK1	0.0031169613357633352
SOX17	ERCC-00043	0.003116716630756855
HAND2	PTMA	0.0031164877582341433
ZFP42	MEIS2	0.0031164726242423058
SMAD2	PAM	0.0031164081301540136
SNAI2	MAPK10	0.003116306848824024
GATA3	FOXK1	0.0031163012608885765
LEF1	ANKRD13C	0.003116298234090209
OTX2	RFESD	0.003116182517260313
NANOG	STK17B	0.003116173669695854
SOX2	ALPK2	0.0031161275692284107
STAT3	MCC	0.003116121981292963
JUND	HOXB2	0.0031159259378910065
SNAI2	SRSF2	0.0031158190686255693
MXI1	GAD1	0.0031157839111983776
GATA2	DNAAF2	0.003115762025117874
GATA2	ZNF512	0.0031157236080616713
TRIM28	RIN2	0.0031156837940216064
GATA6	PLAGL1	0.0031155392061918974
MXI1	CRABP2	0.003115227911621332
EGR1	HELZ	0.0031151650473475456
EGR1	CXXC1	0.00311510032042861
PRDM1	CREB3L2	0.003115091472864151
AR	LIPG	0.0031150670256465673
SNAI2	TFDP1	0.003114888910204172
SOX17	CCDC82	0.0031148861162364483
BCL11A	PLP1	0.0031148758716881275
MXI1	ZNF8	0.0031147999688982964
GATA2	ZKSCAN1	0.0031146351248025894
FOXP1	ERCC-00108	0.0031144600361585617
LEF1	SLC35F1	0.003114197636023164
MXI1	TLR4	0.0031141871586441994
GATA3	CLGN	0.0031137976329773664
NANOG	TIMP3	0.0031136563047766685
ZFP42	ASXL1	0.003113433485850692
STAT3	ZNF202	0.003113287966698408
GATA3	MAFF	0.0031131759751588106
MLLT3	ZNF202	0.0031131571158766747
NANOG	FAM69A	0.0031131103169173002
AR	GLIPR2	0.0031130474526435137
LEF1	HTRA1	0.003113025100901723
SOX17	ERCC-00145	0.0031130157876759768
GATA2	CHEK2	0.003112929640337825
SOX2	GYPE	0.003112797625362873
PRDM1	KDR	0.003112560836598277
KLF5	VPS13C	0.0031124912202358246
MXI1	CCNE2	0.0031119079794734716
KLF5	LTBP1	0.0031118481419980526
SMAD2	TDRD7	0.003111844649538398
FOXH1	DRAM2	0.003111758967861533
SOX17	ANKRD28	0.0031111743301153183
AR	CHL1	0.0031111184507608414
GATA3	SUPT7L	0.003111106576398015
GATA6	ZFPM2	0.003111049300059676
SOX17	GTF3C4	0.0031110343988984823
GATA3	MBIP	0.003110968042165041
AR	NFKBIA	0.003110922174528241
SMAD2	CUX1	0.0031108350958675146
DNMT3B	DRAM2	0.003110717050731182
EGR1	LRIG3	0.003110638353973627
GATA3	XRCC6	0.003110468853265047
LEF1	TIMP3	0.003110419725999236
TCF4	ERCC-00074	0.003110286081209779
AR	YAF2	0.003110193181782961
STAT3	HTRA1	0.0031098409090191126
EGR1	FAM188A	0.0031096728052943945
KLF5	KLHL12	0.0031096050515770912
GATA2	PAM	0.00310932076536119
SOX2	MAFF	0.0031092569697648287
DNMT3B	KLHL24	0.0031091959681361914
MXI1	HLA-DRB1	0.003109041368588805
NANOG	MLLT3	0.0031089906115084887
KLF5	UTP18	0.0031089200638234615
SMAD2	TNC	0.0031088318210095167
EGR1	WWP1	0.0031087840907275677
HAND2	IGDCC4	0.0031087466049939394
GATA4	ARFGAP3	0.0031085656955838203
KLF5	PLAGL2	0.003108433447778225
SOX2	MAGI3	0.0031084141228348017
SMAD2	HLA-DRB1	0.003108383622020483
EZH2	ANKZF1	0.003107923548668623
STAT3	TFAP4	0.0031076970044523478
EZH2	SERPINE2	0.0031075843144208193
GATA4	CCDC81	0.003107507713139057
NANOG	RAI1	0.003107374766841531
GATA2	ZNF83	0.0031072564888745546
SNAI2	CYP1B1	0.003107155440375209
BCL11A	BMP2	0.00310709560289979
GATA2	THAP9	0.0031070385593920946
SOX17	TRIM33	0.0031070357654243708
GATA3	FOXJ1	0.0031067279633134604
KLF5	SATB1	0.0031067198142409325
SOX17	CA14	0.0031065726652741432
ZFP42	AR	0.0031065568327903748
POU5F1	PDLIM3	0.003106294898316264
TP53	LDB2	0.003106140997260809
BCL11A	TEAD4	0.0031060355249792337
GATA6	COL4A1	0.0031059402972459793
EOMES	CRX	0.0031059072352945805
MLLT3	POU2F1	0.0031056979205459356
GATA3	MLL3	0.003105600131675601
OTX2	CBFA2T2	0.0031055789440870285
JUND	POLR2G	0.0031055405270308256
KLF5	MPHOSPH9	0.0031053212005645037
EOMES	NFATC1	0.003105263924226165
FOXP1	ERCC-00092	0.0031051442492753267
KLF5	ANKMY2	0.0031050443649291992
SNAI2	MRPS30	0.0031050369143486023
MXI1	PHLDB2	0.0031049095559865236
STAT3	ZEB2	0.0031048913951963186
GATA2	PNPLA8	0.0031048422679305077
PRDM1	ETV1	0.003104681149125099
HAND2	RBPJ	0.0031046667136251926
KLF5	RBFOX2	0.003104583127424121
LEF1	PFKFB2	0.0031044906936585903
GATA2	ANKRD13C	0.0031044718343764544
FOXP1	KLF8	0.003104353090748191
OTX2	BRWD1	0.0031042229384183884
KLF5	ZNF83	0.0031041246838867664
STAT3	REV3L	0.0031040224712342024
OTX2	TCF7L1	0.003103866009041667
KLF5	DNMT3A	0.003103757044300437
ZFP42	FOXJ2	0.0031037337612360716
GATA6	CEP290	0.0031036878935992718
MLLT3	NFYB	0.003103677649050951
SNAI2	MCM7	0.0031033360864967108
KLF5	NFYB	0.0031032622791826725
NANOG	RGS5	0.003103244351223111
MXI1	IGDCC4	0.003103171708062291
STAT3	DUSP10	0.0031031533144414425
KLF5	ARID3A	0.003103148890659213
MXI1	MEF2D	0.003103105118498206
GATA4	ASS1	0.003103085560724139
SNAI2	SFMBT1	0.0031029493547976017
MXI1	ZNF471	0.0031028937082737684
SOX17	TCF19	0.003102733753621578
GATA2	GNG11	0.0031025249045342207
HAND2	MKI67IP	0.0031022196635603905
SOX2	CAMK2D	0.0031021954491734505
LEF1	PREPL	0.003102131886407733
MXI1	DAB2	0.0031021179165691137
GATA3	DPF2	0.0031018999870866537
NANOG	MCC	0.0031018706504255533
SOX17	TLE1	0.0031017728615552187
MXI1	SNAI1	0.003101737005636096
KLF5	S1PR3	0.0031016813591122627
SOX17	SLC39A8	0.0031016552820801735
SNAI2	ZFP42	0.0031016110442578793
PRDM1	RARG	0.00310157286003232
ZFP42	ERCC-00076	0.0031014950945973396
LEF1	RGPD2	0.0031014210544526577
MXI1	RAD51	0.0031013337429612875
FOXP1	YAF2	0.0031011018436402082
SMAD2	STK3	0.003100982867181301
HAND2	WDHD1	0.003100777743384242
EOMES	E2F4	0.0031006101053208113
KLF5	RALB	0.003100594040006399
EGR1	FER	0.0031003819312900305
EZH2	LIMD1	0.0031001982279121876
HAND2	SYNE2	0.0031001917086541653
AR	BMP4	0.0030997421126812696
EGR1	KLF8	0.0030995027627795935
GATA3	TRPS1	0.0030992429237812757
GATA2	EGR1	0.003099229885265231
JUND	HNRNPK	0.0030992142856121063
DNMT3B	ZIC3	0.003098921850323677
AR	NUCB2	0.0030988932121545076
KLF5	RHOBTB3	0.003098652232438326
GATA3	DNMT1	0.003098616376519203
CTNNB1	MALT1	0.003098543267697096
JUND	DACH1	0.0030985302291810513
TEAD4	ELMO1	0.00309845176525414
TCF4	RHOBTB3	0.003098417306318879
DNMT3B	LRRCC1	0.003098156535997987
JUND	SEMA6A	0.0030980920419096947
DNMT3B	ZNF518B	0.003098000306636095
GATA3	HLA-DRB1	0.0030977902933955193
KLF5	SYNC	0.0030977569986134768
GATA6	LRRCC1	0.003097556997090578
MLLT3	NR2C1	0.003097312059253454
OTX2	PENK	0.003097160719335079
ZFP42	SATB2	0.003097108332440257
FOXP1	SPIB	0.0030970450025051832
POU5F1	NCAM1	0.003097028471529484
MXI1	HOXB4	0.0030970098450779915
AR	COL5A2	0.0030969304498285055
BCL11A	PPP1R9A	0.003096851287409663
AR	LGR4	0.0030966096092015505
DNMT3B	TNFRSF11B	0.003096524626016617
LEF1	ESRRG	0.003096397267654538
OTX2	MALT1	0.0030963453464210033
SOX2	IFI16	0.0030962794553488493
GATA3	PMP22	0.0030957739800214767
FOXP1	COL5A1	0.0030957642011344433
PRDM1	ZNF142	0.0030956706032156944
SNAI2	CASD1	0.0030956168193370104
GATA3	CHAF1A	0.0030954184476286173
BCL11A	GDAP1	0.0030953914392739534
DNMT3B	PPT2	0.003095268504694104
HAND2	LRAT	0.0030950189102441072
POU5F1	HDAC9	0.0030949281062930822
EZH2	ANKRD50	0.003094894578680396
STAT3	PHF21A	0.003094892483204603
NANOG	SATB2	0.003094849642366171
JUND	UNC5C	0.0030948021449148655
TCF4	CRABP2	0.003094760701060295
SMAD2	FAM188A	0.003094758139923215
NANOG	ANKRD6	0.003094723680987954
AR	CDK6	0.0030945229809731245
EZH2	PLOD2	0.003094164654612541
GATA3	RORB	0.003094067797064781
AR	MAN1A1	0.0030939518474042416
SOX17	PLP1	0.003093827748671174
NANOG	AGL	0.003093771170824766
KLF5	RNF13	0.0030936975963413715
HAND2	STAT3	0.003093673614785075
TP53	BMP2	0.003093500854447484
DNMT3B	ERCC-00145	0.0030932468362152576
DNMT3B	REV3L	0.0030932368244975805
GATA2	ERCC-00095	0.0030931883957237005
MXI1	PRKACB	0.0030929739587008953
AR	VIM	0.003092793980613351
HAND2	DNA2	0.0030927753541618586
STAT3	CEP55	0.0030923255253583193
GATA6	SOX5	0.003092232160270214
KLF5	TRAF6	0.003092205850407481
PRDM1	ATG4C	0.0030921685975044966
MXI1	TTC27	0.003092168364673853
HAND2	CHEK2	0.0030919660348445177
TEAD4	ERCC-00131	0.003091965802013874
HAND2	PREPL	0.003091885009780526
GATA2	FUBP1	0.0030916896648705006
TCF4	TEAD1	0.003091465914621949
GATA2	DNMT3A	0.003091437043622136
BCL11A	CA2	0.003091232618317008
SOX2	CEP85L	0.003091200487688184
LEF1	RPL17-C18ORF32	0.0030911758076399565
SOX2	ARHGAP29	0.0030910330824553967
KLF5	CTNNB1	0.0030908172484487295
MXI1	RUNX1	0.003090796060860157
BCL11A	RAVER2	0.0030907520558685064
TP53	SERPINE2	0.003090725978836417
FOXH1	MLLT3	0.003090701764449477
GATA3	CSRP2	0.0030906295869499445
KLF5	GPC6	0.003090376267209649
BCL11A	ASS1	0.003089966718107462
HAND2	POLR2H	0.0030896752141416073
DNMT3B	SNAI1	0.003089565085247159
GATA3	ZNF24	0.0030895646195858717
MXI1	PA2G4	0.0030893580988049507
EGR1	PRKACB	0.0030893313232809305
OTX2	CUX1	0.0030892365612089634
SMAD2	MED14	0.003089213278144598
SOX17	LRAT	0.003089191624894738
AR	PRIC285	0.0030891867354512215
TCF4	ZNF587	0.0030891825444996357
EGR1	PLCB4	0.003089010249823332
EZH2	ASB4	0.0030887932516634464
OTX2	BCL11B	0.0030887192115187645
CTNNB1	HAND1	0.003088618628680706
SOX17	PRICKLE1	0.0030885539017617702
NANOG	CEP85L	0.0030883068684488535
MXI1	ZNF488	0.0030881224665790796
SMAD2	NIPSNAP3A	0.0030876528471708298
GATA3	LMX1B	0.0030875790398567915
NANOG	FLI1	0.00308748590759933
GATA6	GLRX	0.00308719789609313
BCL11A	ALS2CR8	0.0030870840419083834
SOX17	TRAF6	0.003087014192715287
SMAD2	TMSB15B	0.003086966695263982
KLF5	POU2F1	0.003086891956627369
GATA4	SLC46A3	0.0030868821777403355
EGR1	CAP2	0.003086869604885578
FOXP1	KLHL6	0.003086852841079235
SMAD2	BMP4	0.0030868235044181347
MXI1	APBB1	0.003086737124249339
EOMES	MRS2	0.0030866379383951426
EZH2	MXI1	0.0030865224543958902
STAT3	DYNC2LI1	0.0030864400323480368
GATA3	PHC1	0.0030862288549542427
AR	ARFGAP3	0.003086018841713667
EGR1	POU2AF1	0.003085803473368287
LEF1	ZNF398	0.0030857957899570465
KLF5	DAAM1	0.0030857380479574203
ZFP42	TNC	0.003085707314312458
MLLT3	SNX16	0.0030853264033794403
FOXP1	ERCC-00131	0.003085226519033313
EGR1	ZNF516	0.003085111267864704
SOX17	TJP2	0.003085074946284294
MXI1	JPH1	0.003085048869252205
MLLT3	CREB3L4	0.003085016505792737
GATA2	GRPR	0.0030848935712128878
PRDM1	UNC5C	0.0030848474707454443
STAT3	PTGR1	0.0030848009046167135
KLF5	MIA3	0.0030845231376588345
SOX2	NR2C1	0.0030845114961266518
KLF5	KLHL6	0.003084508003666997
GATA6	ERCC-00096	0.003084341762587428
ZFP42	LIMD1	0.0030843401327729225
NANOG	NIPSNAP3A	0.0030842330306768417
MXI1	SMARCD3	0.0030841787811368704
KLF5	BCAR3	0.003084020921960473
TP53	SLC46A3	0.003084007417783141
PRDM1	KDM6A	0.003084006253629923
GATA3	RSPO3	0.0030839915852993727
BCL11A	BCL11B	0.003083831164985895
HAND2	SEMA5A	0.0030837738886475563
TP53	SIPA1L2	0.0030837056692689657
SMAD2	AFF4	0.003083702176809311
SOX2	SMAD5	0.003083654446527362
GATA4	PSMD9	0.003083537332713604
OTX2	TRAPPC8	0.003083472838625312
SMAD2	TMEM38B	0.0030834584031254053
BCL11A	ZBTB38	0.0030832509510219097
OTX2	PPARA	0.0030831224285066128
MLLT3	AIRE	0.00308308401145041
SMAD2	LRAT	0.003082950133830309
GATA3	MAPK10	0.003082840470597148
LEF1	RND3	0.003082800656557083
MXI1	SEMA5A	0.003082738257944584
NANOG	TNFRSF11B	0.00308272079564631
MLLT3	GSC	0.0030826386064291
TEAD4	CER1	0.0030825159046798944
HAND2	RAD51AP1	0.0030823778361082077
POU5F1	PCDH7	0.0030822735279798508
GATA4	HOXB7	0.0030821645632386208
EGR1	ANKRD13C	0.003082163631916046
TP53	EOMES	0.003081859089434147
GATA2	ZEB1	0.003081709146499634
AR	EPHA4	0.003081616247072816
GATA2	B3GNT5	0.0030814618803560734
EOMES	DYNC2LI1	0.003081436036154628
GATA2	LRR1	0.003081295173615217
GATA3	FUBP1	0.003081287257373333
NANOG	HSD17B11	0.0030812215991318226
HAND2	ZNF24	0.003080829745158553
LEF1	TRIM2	0.003080514958128333
KLF5	NFATC3	0.003080514259636402
SNAI2	SATB2	0.003080501686781645
DNMT3B	CIITA	0.00308046443387866
EZH2	XRN1	0.0030803345143795013
DNMT3B	CCPG1	0.0030802639666944742
AR	SERPINE2	0.003080088412389159
HAND2	PA2G4	0.0030800262466073036
EOMES	TLR4	0.0030799524392932653
GATA2	PRPS2	0.0030795964412391186
PRDM1	WDHD1	0.003079448128119111
GATA3	ZNF398	0.003079409711062908
MXI1	SP110	0.003079368267208338
STAT3	APOBEC3C	0.0030793065670877695
EZH2	LIPG	0.003079121233895421
JUND	PPAPDC1A	0.003079100977629423
FOXH1	ELMO1	0.0030790716409683228
TCF4	KLF6	0.0030789112206548452
AR	PLXNA2	0.0030788194853812456
HAND2	RHOBTB3	0.003078735899180174
GATA2	DAXX	0.003078663721680641
GATA3	B3GNT5	0.003078562207520008
SOX2	FER	0.003078425768762827
OTX2	ZNF238	0.0030783319380134344
SOX17	SMG6	0.003078304696828127
SMAD2	MPHOSPH9	0.0030781535897403955
MXI1	MEIS1	0.0030778306536376476
MLLT3	FOXD3	0.0030777626670897007
FOXH1	APC	0.0030777526553720236
DNMT3B	EGF	0.003077578265219927
HAND2	PSMD9	0.003077490022405982
AR	MDM4	0.003077402012422681
GATA2	PPT2	0.003077360801398754
EGR1	RBMX	0.003077324479818344
GATA3	CREB3L4	0.0030772520694881678
TEAD4	PDCD4	0.0030771580059081316
SOX17	CA2	0.0030771379824727774
MLLT3	NKX3-1	0.003077085828408599
TEAD4	ZCCHC11	0.0030770280864089727
EGR1	SATB2	0.0030770213343203068
GATA6	BRWD1	0.0030768162105232477
GATA2	SLC36A4	0.003076795022934675
TP53	ATP11B	0.003076700260862708
DNMT3B	ADAMTS3	0.003076597349718213
MXI1	LECT1	0.0030765971168875694
SOX17	STAT2	0.003076576627790928
GATA2	CBFA2T2	0.0030765372794121504
GATA6	ERCC-00042	0.0030765344854444265
STAT3	H1F0	0.003076516790315509
GATA6	SMAD6	0.0030765137635171413
KLF5	POU2AF1	0.0030761463567614555
FOXH1	TIPARP	0.0030760334338992834
HAND2	ERCC-00136	0.00307601410895586
SOX17	IGDCC4	0.003075997345149517
LEF1	PGR	0.0030759910587221384
SMAD2	DPF2	0.003075972432270646
TP53	WLS	0.0030753070022910833
TCF4	CYP1B1	0.003075100714340806
JUND	HSD17B11	0.003075084649026394
LEF1	MATN3	0.0030750141013413668
MLLT3	ATG4C	0.003074915613979101
EZH2	DAB2	0.0030748413410037756
EGR1	TLR7	0.00307483971118927
GATA3	OTUD6B	0.003074811538681388
BCL11A	ATP2B4	0.003074808744713664
GATA3	TTK	0.0030747910495847464
MXI1	DTL	0.0030747659038752317
MXI1	MTERF	0.0030746401753276587
DNMT3B	MCCC1	0.0030746329575777054
BCL11A	RNF14	0.0030746283009648323
MXI1	SPP1	0.003074528416618705
MLLT3	ZNF8	0.0030744161922484636
GATA2	LIMD1	0.0030743409879505634
AR	BAG3	0.003074284642934799
GATA2	NR3C1	0.003074267413467169
HAND2	UTP15	0.0030741265509277582
AR	AFF1	0.003074085107073188
EZH2	PPT2	0.0030740038491785526
NANOG	KDELR3	0.0030737819615751505
EGR1	PSMD9	0.0030737631022930145
KLF5	ERCC-00043	0.003073754720389843
SNAI2	PRSS23	0.0030734457541257143
STAT3	RAB31	0.003073430387303233
STAT3	SLCO2A1	0.0030733984895050526
SOX2	NRIP1	0.0030733253806829453
LEF1	DLGAP5	0.0030732983723282814
KLF5	POLR3G	0.00307324412278831
GATA6	NRIP1	0.003073219209909439
TCF4	CRX	0.003073187777772546
SOX2	TRDN	0.003073135856539011
JUND	STAT3	0.0030731013976037502
BCL11A	TBC1D4	0.0030730084981769323
GATA6	ASB4	0.0030728927813470364
SOX17	TMEM64	0.003072842489928007
ZFP42	ST3GAL6	0.003072761930525303
JUND	GABRB3	0.003072738414630294
DNMT3B	SLCO2A1	0.0030727318953722715
OTX2	TRIP11	0.0030725416727364063
EZH2	ZNF518B	0.0030725160613656044
MXI1	KIAA1467	0.003072347491979599
AR	ERCC-00131	0.0030722939409315586
STAT3	TMOD1	0.003072162391617894
DNMT3B	LTBP1	0.00307209393940866
MXI1	FOXJ2	0.0030719274654984474
LEF1	CDC7	0.0030718662310391665
STAT3	CLDN11	0.003071811515837908
GATA2	SOX2	0.0030716978944838047
GATA2	ETV7	0.003071475774049759
SOX2	NCAM1	0.003071410348638892
NANOG	KLHL4	0.0030712943989783525
OTX2	TIPARP	0.003071233630180359
SOX17	MME	0.003071179613471031
PRDM1	ANKRD28	0.003070984734222293
PRDM1	JPH1	0.0030707467813044786
FOXH1	ECI2	0.003070584964007139
TP53	ISL1	0.003070542821660638
KLF5	ZFP42	0.003070090664550662
KLF5	ERCC-00074	0.0030700406059622765
EZH2	HOXB6	0.0030699267517775297
JUND	LGALSL	0.0030699167400598526
GATA2	ETV4	0.003069838974624872
SNAI2	PLAU	0.0030697169713675976
MLLT3	TBC1D4	0.003069670172408223
SOX2	BAMBI	0.003069664118811488
SNAI2	AGPAT5	0.0030694538727402687
MXI1	HOMER1	0.003069427330046892
SNAI2	ERCC-00113	0.003069378202781081
FOXP1	MAMLD1	0.0030692603904753923
SNAI2	TLE3	0.0030691137071698904
LEF1	DNAJB14	0.0030691090505570173
AR	KIF23	0.0030690552666783333
LEF1	STK17B	0.0030690340790897608
BCL11A	ZNF518B	0.003068995662033558
HAND2	LIMD1	0.0030689046252518892
NANOG	ELL2	0.0030688715633004904
TP53	HAND1	0.0030688492115586996
SMAD2	CRABP2	0.003068353747949004
FOXH1	SCD5	0.0030681744683533907
AR	SHOX	0.0030680217314511538
GATA2	RPL17-C18ORF32	0.0030679511837661266
SNAI2	NDUFC2-KCTD14	0.003067938843742013
EOMES	DAB2	0.003067819168791175
SNAI2	SLC6A15	0.003067770740017295
HAND2	ZHX3	0.0030676773749291897
FOXP1	ERCC-00145	0.0030672289431095123
DNMT3B	SETBP1	0.003067228477448225
BCL11A	GATA3	0.00306702614761889
EGR1	ERCC-00108	0.0030669448897242546
OTX2	ANKZF1	0.003066912991926074
SOX2	MAP3K2	0.0030668913386762142
KLF5	GLRX	0.0030665164813399315
SOX2	BRWD1	0.003066394245252013
ZFP42	AIP	0.003066378878429532
GATA4	UNC5C	0.0030663313809782267
OTX2	PGR	0.0030661618802696466
AR	ZHX3	0.0030661444179713726
SOX2	SNX18	0.0030660899356007576
GATA2	EEF1A1	0.0030658370815217495
EGR1	RAI1	0.0030657416209578514
MXI1	ERCC-00171	0.003065695520490408
PRDM1	GATA2	0.003065685508772731
HAND2	ZBTB2	0.003065659198909998
ZFP42	ARHGAP42	0.003065631492063403
SOX17	RAX2	0.0030654033180326223
DNMT3B	SMARCD3	0.003065398894250393
TP53	GABRB2	0.003065380034968257
GATA2	KRCC1	0.003065298544242978
ZFP42	TMEM38B	0.003065222641453147
SOX17	HNRNPD	0.003065194934606552
SOX17	CEP55	0.003065168857574463
GATA4	PLAU	0.0030651302076876163
KLF5	LIMD1	0.003065000055357814
FOXP1	ASS1	0.0030648864340037107
TP53	MYOF	0.003064684569835663
JUND	KDM6A	0.0030646028462797403
SMAD2	ATP11B	0.0030644291546195745
GATA4	MEIS2	0.003064373740926385
DNMT3B	CEP85L	0.003064132295548916
STAT3	PALLD	0.0030641297344118357
TRIM28	HAND2	0.0030640787445008755
SNAI2	RNF138	0.003063937881961465
SNAI2	CRABP2	0.0030636978335678577
PRDM1	TPD52	0.0030636065639555454
GATA3	NR2C1	0.0030635239090770483
SMAD2	LDB2	0.0030634794384241104
FOXH1	LPIN1	0.0030633271671831608
BCL11A	BAG3	0.0030632270500063896
HAND2	AES	0.0030632158741354942
MLLT3	PRICKLE1	0.0030630389228463173
KLF5	GTF3C4	0.0030629169195890427
GATA4	JUND	0.0030628966633230448
GATA4	TEAD1	0.0030628577806055546
PRDM1	DCLK1	0.003062756732106209
GATA3	TRIM2	0.0030627402011305094
HAND2	HLA-DRB1	0.003062659874558449
MXI1	FLI1	0.00306259305216372
NANOG	FLRT3	0.0030625273939222097
SOX17	HAS2	0.0030624191276729107
SOX2	LGR4	0.003062385832890868
NANOG	TRDN	0.0030622570775449276
HAND2	NCAPG	0.00306205777451396
SOX17	EWSR1	0.003061920404434204
AR	ATRX	0.0030619080644100904
SOX17	PITX2	0.0030618184246122837
TCF4	TBX3	0.0030617420561611652
SOX17	DAB2	0.0030614857096225023
MLLT3	GRHL1	0.0030612428672611713
TP53	COL5A1	0.0030612368136644363
STAT3	MALT1	0.0030610838439315557
HAND2	TAF1L	0.0030610309913754463
DNMT3B	RIPPLY1	0.00306098279543221
GATA3	PRIM1	0.0030609637033194304
HAND2	ANGPT2	0.003060887334868312
SOX2	ATP2B4	0.0030607955995947123
SOX2	ERCC-00171	0.0030607955995947123
STAT3	ZIC3	0.0030604901257902384
HAND2	SP100	0.003060312010347843
FOXP1	DUSP4	0.003060090821236372
SOX17	SEMA3A	0.003060030285269022
LEF1	SPIB	0.003059481969103217
NANOG	FST	0.003059422131627798
GATA3	LDB2	0.003059340873733163
HAND2	ZKSCAN1	0.003059200942516327
HAND2	RRAS2	0.003059164620935917
DNMT3B	SOX5	0.0030591122340410948
SOX17	CBR1	0.0030589373782277107
EGR1	EPHA4	0.003058673581108451
GATA3	KLF7	0.0030586335342377424
PRDM1	TJP2	0.0030586321372538805
SOX17	PSMD9	0.003058614442124963
JUND	SSB	0.0030585890635848045
KLF5	RBM14	0.003058456350117922
GATA2	XRCC6	0.003058377653360367
MXI1	TADA1	0.003058247733861208
NANOG	TMSB15B	0.0030582144390791655
GATA2	MIF	0.0030581268947571516
MXI1	MAP3K2	0.0030581196770071983
GATA4	SMAD6	0.003057920839637518
JUND	ELMOD2	0.0030579122249037027
TP53	SULF2	0.0030578947626054287
GATA6	TRAPPC8	0.003057866357266903
POU5F1	NRP2	0.003057810477912426
GATA3	ITPR2	0.003057689405977726
MXI1	PAWR	0.0030576763674616814
SOX2	LRIG3	0.0030574456322938204
TFAP2A	ERCC-00043	0.003057437017560005
MLLT3	DECR1	0.0030574211850762367
GATA3	POU2F1	0.0030570724047720432
SNAI2	TTC27	0.0030570323579013348
SMAD2	VAMP7	0.0030568966176360846
OTX2	ZFYVE16	0.0030568044167011976
OTX2	GPC6	0.0030567392241209745
TP53	ROR2	0.003056704066693783
FOXP1	LPIN1	0.0030565671622753143
EZH2	TIMP3	0.0030564989428967237
TCF4	NTS	0.003056455170735717
MLLT3	LGALSL	0.0030563913751393557
SOX17	XRN1	0.003056345973163843
KLF5	REV3L	0.0030563229229301214
GATA4	ERCC-00076	0.0030563054606318474
STAT3	OTX2	0.0030561808962374926
NANOG	APC	0.0030561357270926237
KLF5	NT5DC3	0.003056017914786935
BCL11A	LEF1	0.003056017681956291
SMAD2	NRIP1	0.0030559005681425333
DNMT3B	KIAA1467	0.003055680776014924
HAND2	POLR1C	0.0030556751880794764
MXI1	ERCC-00131	0.0030556521378457546
GATA2	RFXANK	0.0030552486423403025
JUND	PDGFA	0.0030552404932677746
HAND2	SLC35F1	0.003055019536986947
PRDM1	HESX1	0.0030545503832399845
EOMES	TIPIN	0.003054543863981962
HAND2	POLR1B	0.0030545187182724476
GATA2	SSB	0.0030542530585080385
HAND2	TNC	0.003054247237741947
SMAD2	TAF1L	0.0030542071908712387
HAND2	FST	0.0030541119631379843
